,Flux
CATAL_RXN_x_Open,0.023136405735838916
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Close,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Day,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Night,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Open,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Close,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Day,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Night,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Open,0.0
CHORISMATEMUT_RXN_p_Close,0.0
CHORISMATEMUT_RXN_p_Day,0.0
CHORISMATEMUT_RXN_p_Night,0.0
CHORISMATEMUT_RXN_p_Open,0.0
CHORISMATE_SYNTHASE_RXN_p_Close,0.0
CHORISMATE_SYNTHASE_RXN_p_Day,0.0
CHORISMATE_SYNTHASE_RXN_p_Night,0.0
CHORISMATE_SYNTHASE_RXN_p_Open,0.0
CITSYN_RXN_m_Close,0.3521578773102144
CITSYN_RXN_m_Day,0.0
CITSYN_RXN_m_Night,1.8905937125598151
CITSYN_RXN_m_Open,0.0
CITSYN_RXN_x_Close,0.0
CITSYN_RXN_x_Day,0.0
CITSYN_RXN_x_Night,0.0
CITSYN_RXN_x_Open,0.0
CIT_ACONITATE_mc_Close,0.3521578773102144
CIT_ACONITATE_mc_Day,0.0
CIT_ACONITATE_mc_Night,0.27728707784210815
CIT_ACONITATE_mc_Open,0.0
CIT_ISOCITRATE_mc_Close,0.0
CIT_ISOCITRATE_mc_Day,0.0
CIT_ISOCITRATE_mc_Night,1.613306634717707
CIT_ISOCITRATE_mc_Open,0.0
CIT_PROTON_rev_vc_Close,0.0
CIT_PROTON_rev_vc_Day,0.0
CIT_PROTON_rev_vc_Night,0.0
CIT_PROTON_rev_vc_Open,0.0
CIT_PROTON_vc_Close,0.0
CIT_PROTON_vc_Day,0.0
CIT_PROTON_vc_Night,0.0
CIT_PROTON_vc_Open,0.0
CIT_xc_Close,0.0
CIT_xc_Day,0.0
CIT_xc_Night,0.0
CIT_xc_Open,0.0
CO2_ec_Close,-1.358199286086107
CO2_ec_Day,2.584852059722705
CO2_ec_Night,-9.98233480231582
CO2_ec_Open,0.11568202867920829
CO2_mc_Close,1.022852149827476
CO2_mc_Day,4.020870759222065
CO2_mc_Night,7.285087772397152
CO2_mc_Open,0.3416728009428721
CO2_pc_Close,0.15926819760352373
CO2_pc_Day,-3.1018224716672536
CO2_pc_Night,1.751950173638761
CO2_pc_Open,-0.1388184344150335
CO2_tx_Close,-1.358199286086107
CO2_tx_Day,2.584852059722705
CO2_tx_Night,-9.98233480231582
CO2_tx_Open,0.11568202867920829
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Close,0.0
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Day,0.0
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Night,0.0
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Open,0.0
CYSPH_RXN_p_Close,0.0
CYSPH_RXN_p_Day,0.0
CYSPH_RXN_p_Night,0.0
CYSPH_RXN_p_Open,0.0
CYSTAGLY_RXN_p_Close,0.0
CYSTAGLY_RXN_p_Day,0.0
CYSTAGLY_RXN_p_Night,0.0
CYSTAGLY_RXN_p_Open,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Close,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Day,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Night,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Open,0.0
CYS_PROTON_rev_vc_Close,0.0
CYS_PROTON_rev_vc_Day,0.0
CYS_PROTON_rev_vc_Night,0.0
CYS_PROTON_rev_vc_Open,0.0
CYS_PROTON_vc_Close,0.0
CYS_PROTON_vc_Day,0.0
CYS_PROTON_vc_Night,0.0
CYS_PROTON_vc_Open,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Close,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Day,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Night,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Open,0.0
CYTOCHROME_C_OXIDASE_RXN_mi_Close,0.8803946932755362
CYTOCHROME_C_OXIDASE_RXN_mi_Day,3.2821853834236143
CYTOCHROME_C_OXIDASE_RXN_mi_Night,4.72648428139954
CYTOCHROME_C_OXIDASE_RXN_mi_Open,0.489267724929657
Ca_biomass_Close,0.0
Ca_biomass_Day,0.0
Ca_biomass_Night,0.0
Ca_biomass_Open,0.0
Ca_ec_Close,0.0
Ca_ec_Day,0.0
Ca_ec_Night,0.0
Ca_ec_Open,0.0
Ca_tx_Close,0.0
Ca_tx_Day,0.0
Ca_tx_Night,0.0
Ca_tx_Open,0.0
Cellulose_biomass_Close,0.0
Cellulose_biomass_Day,0.0
Cellulose_biomass_Night,0.0
Cellulose_biomass_Open,0.0
Cl_CloseNight_storage,0.0
Cl_DayClose_storage,0.0
Cl_NightOpen_storage,0.0
Cl_OpenDay_storage,0.5
Cl_ec_Close,0.0
Cl_ec_Day,0.0
Cl_ec_Night,0.0
Cl_ec_Open,0.5
Cl_rev_ec_Close,0.0
Cl_rev_ec_Day,0.5
Cl_rev_ec_Night,0.0
Cl_rev_ec_Open,0.0
Cl_rev_vc_Close,0.0
Cl_rev_vc_Day,0.0
Cl_rev_vc_Night,0.0
Cl_rev_vc_Open,0.25
Cl_tx_Close,0.0
Cl_tx_Day,-0.5
Cl_tx_Night,0.0
Cl_tx_Open,0.5
Cl_vc_Close,0.0
Cl_vc_Day,0.5
Cl_vc_Night,0.0
Cl_vc_Open,0.0
DAHPSYN_RXN_p_Close,0.0
DAHPSYN_RXN_p_Day,0.0
DAHPSYN_RXN_p_Night,0.0
DAHPSYN_RXN_p_Open,0.0
DHAP_3PGA_pc_Close,0.0
DHAP_3PGA_pc_Day,0.0
DHAP_3PGA_pc_Night,0.0
DHAP_3PGA_pc_Open,0.0
DHAP_Pi_pc_Close,0.0
DHAP_Pi_pc_Day,0.0
DHAP_Pi_pc_Night,0.0
DHAP_Pi_pc_Open,0.0
DIAMINOPIMDECARB_RXN_p_Close,0.0
DIAMINOPIMDECARB_RXN_p_Day,0.0
DIAMINOPIMDECARB_RXN_p_Night,0.0
DIAMINOPIMDECARB_RXN_p_Open,0.0
DIAMINOPIMEPIM_RXN_p_Close,0.0
DIAMINOPIMEPIM_RXN_p_Day,0.0
DIAMINOPIMEPIM_RXN_p_Night,0.0
DIAMINOPIMEPIM_RXN_p_Open,0.0
DIHYDRODIPICSYN_RXN_p_Close,0.0
DIHYDRODIPICSYN_RXN_p_Day,0.0
DIHYDRODIPICSYN_RXN_p_Night,0.0
DIHYDRODIPICSYN_RXN_p_Open,0.0
DIHYDROPICRED_RXN_NADP_p_Close,0.0
DIHYDROPICRED_RXN_NADP_p_Day,0.0
DIHYDROPICRED_RXN_NADP_p_Night,0.0
DIHYDROPICRED_RXN_NADP_p_Open,0.0
DIHYDROPICRED_RXN_NAD_p_Close,0.0
DIHYDROPICRED_RXN_NAD_p_Day,0.0
DIHYDROPICRED_RXN_NAD_p_Night,0.0
DIHYDROPICRED_RXN_NAD_p_Open,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Close,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Day,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Night,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Open,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Close,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Day,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Night,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Open,0.0
F16ALDOLASE_RXN_c_Close,0.1257913296291966
F16ALDOLASE_RXN_c_Day,-0.7199999999999646
F16ALDOLASE_RXN_c_Night,0.2268712455071783
F16ALDOLASE_RXN_c_Open,-0.14267450203735257
F16ALDOLASE_RXN_p_Close,0.0
F16ALDOLASE_RXN_p_Day,-1.0893964418059432
F16ALDOLASE_RXN_p_Night,0.0
F16ALDOLASE_RXN_p_Open,0.0
F16BDEPHOS_RXN_c_Close,0.0
F16BDEPHOS_RXN_c_Day,0.0
F16BDEPHOS_RXN_c_Night,0.0
F16BDEPHOS_RXN_c_Open,0.0
F16BDEPHOS_RXN_p_Close,0.0
F16BDEPHOS_RXN_p_Day,1.0893964418059432
F16BDEPHOS_RXN_p_Night,0.0
F16BDEPHOS_RXN_p_Open,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Close,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Day,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Night,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Open,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Close,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Day,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Night,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Open,0.0
FORMATETHFLIG_RXN_p_Close,0.0
FORMATETHFLIG_RXN_p_Day,0.0
FORMATETHFLIG_RXN_p_Night,0.0
FORMATETHFLIG_RXN_p_Open,0.0
FORMATE_mc_Close,0.0
FORMATE_mc_Day,0.0
FORMATE_mc_Night,0.0
FORMATE_mc_Open,0.0
FORMATE_pc_Close,0.0
FORMATE_pc_Day,0.0
FORMATE_pc_Night,0.0
FORMATE_pc_Open,0.0
FORMYLTHFDEFORMYL_RXN_p_Close,0.0
FORMYLTHFDEFORMYL_RXN_p_Day,0.0
FORMYLTHFDEFORMYL_RXN_p_Night,0.0
FORMYLTHFDEFORMYL_RXN_p_Open,0.0
FRUCTOKINASE_RXN_c_Close,0.9
FRUCTOKINASE_RXN_c_Day,0.0
FRUCTOKINASE_RXN_c_Night,0.0
FRUCTOKINASE_RXN_c_Open,0.0
FRU_PROTON_rev_vc_Close,0.0
FRU_PROTON_rev_vc_Day,0.0
FRU_PROTON_rev_vc_Night,0.0
FRU_PROTON_rev_vc_Open,0.0
FRU_vc_Close,0.0
FRU_vc_Day,0.0
FRU_vc_Night,0.0
FRU_vc_Open,0.0
FUMHYDR_RXN_c_Close,0.0
FUMHYDR_RXN_c_Day,0.0
FUMHYDR_RXN_c_Night,0.0
FUMHYDR_RXN_c_Open,0.0
FUMHYDR_RXN_m_Close,0.3521578773102144
FUMHYDR_RXN_m_Day,0.0
FUMHYDR_RXN_m_Night,1.8905937125598151
FUMHYDR_RXN_m_Open,0.0
FUM_PROTON_vc_Close,0.0
FUM_PROTON_vc_Day,0.0
FUM_PROTON_vc_Night,0.0
FUM_PROTON_vc_Open,0.0
FUM_pc_Close,0.0
FUM_pc_Day,0.0
FUM_pc_Night,0.0
FUM_pc_Open,0.0
FattyAcid_biomass_Close,0.0
FattyAcid_biomass_Day,0.0
FattyAcid_biomass_Night,0.0
FattyAcid_biomass_Open,0.0
Ferredoxin_Plastoquinone_Reductase_p_Close,0.0
Ferredoxin_Plastoquinone_Reductase_p_Day,0.0
Ferredoxin_Plastoquinone_Reductase_p_Night,0.0
Ferredoxin_Plastoquinone_Reductase_p_Open,0.0
G6P_Pi_pc_Close,-1.5317512138188631
G6P_Pi_pc_Day,-0.35999999999996446
G6P_Pi_pc_Night,2.785474736504793
G6P_Pi_pc_Open,-0.14267450203735257
GABATRANSAM_RXN_m_Close,0.0
GABATRANSAM_RXN_m_Day,0.0
GABATRANSAM_RXN_m_Night,0.0
GABATRANSAM_RXN_m_Open,0.0
GAPOXNPHOSPHN_RXN_c_Close,0.2515826592583932
GAPOXNPHOSPHN_RXN_c_Day,0.0
GAPOXNPHOSPHN_RXN_c_Night,1.8905937125598151
GAPOXNPHOSPHN_RXN_c_Open,0.0
GAPOXNPHOSPHN_RXN_p_Close,0.10057521805182133
GAPOXNPHOSPHN_RXN_p_Day,0.0
GAPOXNPHOSPHN_RXN_p_Night,0.0
GAPOXNPHOSPHN_RXN_p_Open,0.0
GAP_3PGA_pc_Close,0.0
GAP_3PGA_pc_Day,7.007800694555046
GAP_3PGA_pc_Night,0.0
GAP_3PGA_pc_Open,0.6370727904140929
GAP_Pi_pc_Close,0.0
GAP_Pi_pc_Day,1.4399999999999231
GAP_Pi_pc_Night,1.4368512215454585
GAP_Pi_pc_Open,0.28534900407470515
GCVMULTI_RXN_m_Close,0.0
GCVMULTI_RXN_m_Day,0.5169704119445454
GCVMULTI_RXN_m_Night,0.0
GCVMULTI_RXN_m_Open,0.023136405735824622
GDPKIN_RXN_c_Close,0.0
GDPKIN_RXN_c_Day,0.0
GDPKIN_RXN_c_Night,0.0
GDPKIN_RXN_c_Open,0.0
GDPKIN_RXN_m_Close,0.0
GDPKIN_RXN_m_Day,0.0
GDPKIN_RXN_m_Night,0.0
GDPKIN_RXN_m_Open,0.0
GDPKIN_RXN_p_Close,0.0
GDPKIN_RXN_p_Day,0.0
GDPKIN_RXN_p_Night,0.0
GDPKIN_RXN_p_Open,0.0
GLC_PROTON_rev_vc_Close,0.0
GLC_PROTON_rev_vc_Day,0.0
GLC_PROTON_rev_vc_Night,0.0
GLC_PROTON_rev_vc_Open,0.0
GLC_ec_Close,0.0
GLC_ec_Day,0.0
GLC_ec_Night,0.0
GLC_ec_Open,0.0
GLC_pc_Close,0.0
GLC_pc_Day,0.0
GLC_pc_Night,0.0
GLC_pc_Open,0.0
GLC_tx_Close,0.0
GLC_tx_Day,0.0
GLC_tx_Night,0.0
GLC_tx_Open,0.0
GLC_vc_Close,0.0
GLC_vc_Day,0.0
GLC_vc_Night,0.0
GLC_vc_Open,0.0
GLN_GLU_mc_Close,0.0
GLN_GLU_mc_Day,0.5169704119445441
GLN_GLU_mc_Night,0.0
GLN_GLU_mc_Open,0.023136405735824126
GLN_GLU_pc_Close,0.0
GLN_GLU_pc_Day,-0.5169704119445441
GLN_GLU_pc_Night,0.0
GLN_GLU_pc_Open,-0.023136405735824126
GLN_PROTON_rev_vc_Close,0.0
GLN_PROTON_rev_vc_Day,0.0
GLN_PROTON_rev_vc_Night,0.0
GLN_PROTON_rev_vc_Open,0.0
GLN_PROTON_vc_Close,0.0
GLN_PROTON_vc_Day,0.0
GLN_PROTON_vc_Night,0.0
GLN_PROTON_vc_Open,0.0
GLT_MAL_pc_Close,0.0
GLT_MAL_pc_Day,0.5169704119445393
GLT_MAL_pc_Night,0.0
GLT_MAL_pc_Open,0.023136405735810328
GLT_PROTON_rev_vc_Close,0.0
GLT_PROTON_rev_vc_Day,0.0
GLT_PROTON_rev_vc_Night,0.0
GLT_PROTON_rev_vc_Open,0.0
GLT_PROTON_vc_Close,0.0
GLT_PROTON_vc_Day,0.0
GLT_PROTON_vc_Night,0.0
GLT_PROTON_vc_Open,0.0
GLT_xc_Close,0.0
GLT_xc_Day,-0.5169704119445475
GLT_xc_Night,0.0
GLT_xc_Open,-0.023136405735808906
GLU6PDEHYDROG_RXN_c_Close,0.14245745655194025
GLU6PDEHYDROG_RXN_c_Day,0.0
GLU6PDEHYDROG_RXN_c_Night,2.5586034909976147
GLU6PDEHYDROG_RXN_c_Open,0.0
GLU6PDEHYDROG_RXN_p_Close,0.15926819760352373
GLU6PDEHYDROG_RXN_p_Day,0.0
GLU6PDEHYDROG_RXN_p_Night,1.751950173638761
GLU6PDEHYDROG_RXN_p_Open,0.0
GLUC1PADENYLTRANS_RXN_p_Close,1.573633452318982
GLUC1PADENYLTRANS_RXN_p_Day,0.07080867662045634
GLUC1PADENYLTRANS_RXN_p_Night,0.0
GLUC1PADENYLTRANS_RXN_p_Open,0.019280338113198542
GLUC1PURIDYLTRANS_RXN_c_Close,-0.9
GLUC1PURIDYLTRANS_RXN_c_Day,0.18000000000000005
GLUC1PURIDYLTRANS_RXN_c_Night,0.0
GLUC1PURIDYLTRANS_RXN_c_Open,0.0
GLUCOKIN_RXN_c_Close,0.0
GLUCOKIN_RXN_c_Day,0.0
GLUCOKIN_RXN_c_Night,0.0
GLUCOKIN_RXN_c_Open,0.0
GLUCOKIN_RXN_p_Close,0.0
GLUCOKIN_RXN_p_Day,0.0
GLUCOKIN_RXN_p_Night,0.0
GLUCOKIN_RXN_p_Open,0.0
GLUCURONOKINASE_RXN_c_Close,0.0
GLUCURONOKINASE_RXN_c_Day,0.0
GLUCURONOKINASE_RXN_c_Night,0.0
GLUCURONOKINASE_RXN_c_Open,0.0
GLURS_RXN_c_Close,0.0
GLURS_RXN_c_Day,0.0
GLURS_RXN_c_Night,0.0
GLURS_RXN_c_Open,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Close,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Day,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Night,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Open,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Close,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Day,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Night,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Open,0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Close,0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Day,0.5169704119445485
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Night,0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Open,0.023136405735824622
GLUTAMATE_SYNTHASE_NADH_RXN_p_Close,0.0
GLUTAMATE_SYNTHASE_NADH_RXN_p_Day,0.0
GLUTAMATE_SYNTHASE_NADH_RXN_p_Night,0.0
GLUTAMATE_SYNTHASE_NADH_RXN_p_Open,0.0
GLUTAMIDOTRANS_RXN_p_Close,0.0
GLUTAMIDOTRANS_RXN_p_Day,0.0
GLUTAMIDOTRANS_RXN_p_Night,0.0
GLUTAMIDOTRANS_RXN_p_Open,0.0
GLUTAMINESYN_RXN_c_Close,0.0
GLUTAMINESYN_RXN_c_Day,0.0
GLUTAMINESYN_RXN_c_Night,0.0
GLUTAMINESYN_RXN_c_Open,0.0
GLUTAMINESYN_RXN_m_Close,0.0
GLUTAMINESYN_RXN_m_Day,0.5169704119445441
GLUTAMINESYN_RXN_m_Night,0.0
GLUTAMINESYN_RXN_m_Open,0.023136405735824126
GLUTAMINESYN_RXN_p_Close,0.0
GLUTAMINESYN_RXN_p_Day,0.0
GLUTAMINESYN_RXN_p_Night,0.0
GLUTAMINESYN_RXN_p_Open,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Close,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Day,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Night,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Open,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Close,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Day,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Night,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Open,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Close,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Day,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Night,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Open,0.0
GLUTDECARBOX_RXN_c_Close,0.0
GLUTDECARBOX_RXN_c_Day,0.0
GLUTDECARBOX_RXN_c_Night,0.0
GLUTDECARBOX_RXN_c_Open,0.0
GLUTKIN_RXN_c_Close,0.0
GLUTKIN_RXN_c_Day,0.0
GLUTKIN_RXN_c_Night,0.0
GLUTKIN_RXN_c_Open,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Close,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Day,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Night,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Open,0.0
GLY3KIN_RXN_p_Close,0.0
GLY3KIN_RXN_p_Day,0.5169704119445443
GLY3KIN_RXN_p_Night,0.0
GLY3KIN_RXN_p_Open,0.023136405735838916
GLYC3PDEHYDROGBIOSYN_RXN_c_Close,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Day,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Night,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Open,0.0
GLYCERATE_GLYCOLLATE_pc_Close,0.0
GLYCERATE_GLYCOLLATE_pc_Day,0.5169704119445443
GLYCERATE_GLYCOLLATE_pc_Night,0.0
GLYCERATE_GLYCOLLATE_pc_Open,0.023136405735838916
GLYCINE_AMINOTRANSFERASE_RXN_x_Close,0.0
GLYCINE_AMINOTRANSFERASE_RXN_x_Day,0.5169704119445475
GLYCINE_AMINOTRANSFERASE_RXN_x_Night,0.0
GLYCINE_AMINOTRANSFERASE_RXN_x_Open,0.023136405735808906
GLYCINE_TRNA_LIGASE_RXN_c_Close,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Day,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Night,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Open,0.0
GLYCOGENSYN_RXN_p_Close,1.573633452318982
GLYCOGENSYN_RXN_p_Day,0.07080867662045634
GLYCOGENSYN_RXN_p_Night,0.0
GLYCOGENSYN_RXN_p_Open,0.019280338113198542
GLYOHMETRANS_RXN_c_Close,0.0
GLYOHMETRANS_RXN_c_Day,0.0
GLYOHMETRANS_RXN_c_Night,0.0
GLYOHMETRANS_RXN_c_Open,0.0
GLYOHMETRANS_RXN_m_Close,0.0
GLYOHMETRANS_RXN_m_Day,-0.5169704119445454
GLYOHMETRANS_RXN_m_Night,0.0
GLYOHMETRANS_RXN_m_Open,-0.023136405735824622
GLYOHMETRANS_RXN_p_Close,0.0
GLYOHMETRANS_RXN_p_Day,0.0
GLYOHMETRANS_RXN_p_Night,0.0
GLYOHMETRANS_RXN_p_Open,0.0
GLY_PROTON_rev_vc_Close,0.0
GLY_PROTON_rev_vc_Day,0.0
GLY_PROTON_rev_vc_Night,0.0
GLY_PROTON_rev_vc_Open,0.0
GLY_PROTON_vc_Close,0.0
GLY_PROTON_vc_Day,0.0
GLY_PROTON_vc_Night,0.0
GLY_PROTON_vc_Open,0.0
GLY_mc_Close,0.0
GLY_mc_Day,-1.0339408238890908
GLY_mc_Night,0.0
GLY_mc_Open,-0.046272811471649244
GLY_pc_Close,0.0
GLY_pc_Day,0.0
GLY_pc_Night,0.0
GLY_pc_Open,0.0
GLY_xc_Close,0.0
GLY_xc_Day,1.033940823889092
GLY_xc_Night,0.0
GLY_xc_Open,0.04627281147164782
GPH_RXN_p_Close,0.0
GPH_RXN_p_Day,1.0339408238890886
GPH_RXN_p_Night,0.0
GPH_RXN_p_Open,0.04627281147167783
Glycerate_xc_Close,0.0
Glycerate_xc_Day,0.5169704119445443
Glycerate_xc_Night,0.0
Glycerate_xc_Open,0.023136405735838916
Glycerol_biomass_Close,0.0
Glycerol_biomass_Day,0.0
Glycerol_biomass_Night,0.0
Glycerol_biomass_Open,0.0
Glycolate_xc_Close,0.0
Glycolate_xc_Day,-1.0339408238890886
Glycolate_xc_Night,0.0
Glycolate_xc_Open,-0.04627281147167783
H2O_ec_Close,-2.0318327384050905
H2O_ec_Day,2.334043383102258
H2O_ec_Night,-8.3186123352632
H2O_ec_Open,0.09640169056605516
H2O_mc_Close,5.882630856708436
H2O_mc_Day,29.399504126305235
H2O_mc_Night,33.37528100572261
H2O_mc_Open,4.216482710629229
H2O_pc_Close,-1.0622073774052438
H2O_pc_Day,4.071515139478596
H2O_pc_Night,1.751950173638761
H2O_pc_Open,0.7725439904221914
H2O_tx_Close,-2.0318327384050905
H2O_tx_Day,2.334043383102258
H2O_tx_Night,-8.3186123352632
H2O_tx_Open,0.09640169056605516
H2O_xc_Close,0.0
H2O_xc_Day,1.0339408238891084
H2O_xc_Night,0.0
H2O_xc_Open,0.04627281147167641
HEXOKINASE_RXN_MANNOSE_c_Close,0.0
HEXOKINASE_RXN_MANNOSE_c_Day,0.0
HEXOKINASE_RXN_MANNOSE_c_Night,0.0
HEXOKINASE_RXN_MANNOSE_c_Open,0.0
HISTALDEHYD_RXN_p_Close,0.0
HISTALDEHYD_RXN_p_Day,0.0
HISTALDEHYD_RXN_p_Night,0.0
HISTALDEHYD_RXN_p_Open,0.0
HISTAMINOTRANS_RXN_p_Close,0.0
HISTAMINOTRANS_RXN_p_Day,0.0
HISTAMINOTRANS_RXN_p_Night,0.0
HISTAMINOTRANS_RXN_p_Open,0.0
HISTCYCLOHYD_RXN_p_Close,0.0
HISTCYCLOHYD_RXN_p_Day,0.0
HISTCYCLOHYD_RXN_p_Night,0.0
HISTCYCLOHYD_RXN_p_Open,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Close,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Day,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Night,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Open,0.0
HISTIDPHOS_RXN_p_Close,0.0
HISTIDPHOS_RXN_p_Day,0.0
HISTIDPHOS_RXN_p_Night,0.0
HISTIDPHOS_RXN_p_Open,0.0
HISTOLDEHYD_RXN_p_Close,0.0
HISTOLDEHYD_RXN_p_Day,0.0
HISTOLDEHYD_RXN_p_Night,0.0
HISTOLDEHYD_RXN_p_Open,0.0
HISTPRATPHYD_RXN_p_Close,0.0
HISTPRATPHYD_RXN_p_Day,0.0
HISTPRATPHYD_RXN_p_Night,0.0
HISTPRATPHYD_RXN_p_Open,0.0
HIS_CITRULLINE_mc_Close,0.0
HIS_CITRULLINE_mc_Day,0.0
HIS_CITRULLINE_mc_Night,0.0
HIS_CITRULLINE_mc_Open,0.0
HIS_ORNITHINE_mc_Close,0.0
HIS_ORNITHINE_mc_Day,0.0
HIS_ORNITHINE_mc_Night,0.0
HIS_ORNITHINE_mc_Open,0.0
HIS_PROTON_rev_vc_Close,0.0
HIS_PROTON_rev_vc_Day,0.0
HIS_PROTON_rev_vc_Night,0.0
HIS_PROTON_rev_vc_Open,0.0
HIS_PROTON_vc_Close,0.0
HIS_PROTON_vc_Day,0.0
HIS_PROTON_vc_Night,0.0
HIS_PROTON_vc_Open,0.0
HIS_pc_Close,0.0
HIS_pc_Day,0.0
HIS_pc_Night,0.0
HIS_pc_Open,0.0
HOMOCYSMETB12_RXN_c_Close,0.0
HOMOCYSMETB12_RXN_c_Day,0.0
HOMOCYSMETB12_RXN_c_Night,0.0
HOMOCYSMETB12_RXN_c_Open,0.0
HOMOCYSMETB12_RXN_p_Close,0.0
HOMOCYSMETB12_RXN_p_Day,0.0
HOMOCYSMETB12_RXN_p_Night,0.0
HOMOCYSMETB12_RXN_p_Open,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Close,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Day,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Night,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Open,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Close,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Day,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Night,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Open,0.0
HOMOSERKIN_RXN_p_Close,0.0
HOMOSERKIN_RXN_p_Day,0.0
HOMOSERKIN_RXN_p_Night,0.0
HOMOSERKIN_RXN_p_Open,0.0
HOMO_CYS_pc_Close,0.0
HOMO_CYS_pc_Day,0.0
HOMO_CYS_pc_Night,0.0
HOMO_CYS_pc_Open,0.0
HS_pc_Close,0.0
