,Flux
CATAL_RXN_x_Open,0.027616417181355518
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Close,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Day,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Night,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Open,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Close,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Day,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Night,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Open,0.0
CHORISMATEMUT_RXN_p_Close,0.0
CHORISMATEMUT_RXN_p_Day,0.0
CHORISMATEMUT_RXN_p_Night,0.0
CHORISMATEMUT_RXN_p_Open,0.0
CHORISMATE_SYNTHASE_RXN_p_Close,0.0
CHORISMATE_SYNTHASE_RXN_p_Day,0.0
CHORISMATE_SYNTHASE_RXN_p_Night,0.0
CHORISMATE_SYNTHASE_RXN_p_Open,0.0
CITSYN_RXN_m_Close,0.26353963146662496
CITSYN_RXN_m_Day,0.0
CITSYN_RXN_m_Night,1.8905937125598142
CITSYN_RXN_m_Open,0.0
CITSYN_RXN_x_Close,0.0
CITSYN_RXN_x_Day,0.0
CITSYN_RXN_x_Night,0.0
CITSYN_RXN_x_Open,0.0
CIT_ACONITATE_mc_Close,0.26353963146662596
CIT_ACONITATE_mc_Day,0.0
CIT_ACONITATE_mc_Night,1.8905937125598142
CIT_ACONITATE_mc_Open,0.0
CIT_ISOCITRATE_mc_Close,0.0
CIT_ISOCITRATE_mc_Day,0.0
CIT_ISOCITRATE_mc_Night,0.0
CIT_ISOCITRATE_mc_Open,0.0
CIT_PROTON_rev_vc_Close,0.0
CIT_PROTON_rev_vc_Day,0.0
CIT_PROTON_rev_vc_Night,0.0
CIT_PROTON_rev_vc_Open,0.0
CIT_PROTON_vc_Close,0.0
CIT_PROTON_vc_Day,0.0
CIT_PROTON_vc_Night,0.0
CIT_PROTON_vc_Open,0.0
CIT_xc_Close,0.0
CIT_xc_Day,0.0
CIT_xc_Night,0.0
CIT_xc_Open,0.0
CO2_ec_Close,-1.3798838557438242
CO2_ec_Day,2.2091365721528278
CO2_ec_Night,-9.982334802315817
CO2_ec_Open,0.5130820859067764
CO2_mc_Close,0.8456156581402938
CO2_mc_Day,3.9457276617080868
CO2_mc_Night,7.285087772397144
CO2_mc_Open,0.34615281238840223
CO2_pc_Close,0.15926819760352234
CO2_pc_Day,-2.650963886583397
CO2_pc_Night,1.7519501736387662
CO2_pc_Open,-0.16569850308813175
CO2_tx_Close,-1.3798838557438242
CO2_tx_Day,2.2091365721528278
CO2_tx_Night,-9.982334802315817
CO2_tx_Open,0.5130820859067764
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Close,0.0
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Day,0.0
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Night,0.0
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Open,0.0
CYSPH_RXN_p_Close,0.0
CYSPH_RXN_p_Day,0.0
CYSPH_RXN_p_Night,0.0
CYSPH_RXN_p_Open,0.0
CYSTAGLY_RXN_p_Close,0.0
CYSTAGLY_RXN_p_Day,0.0
CYSTAGLY_RXN_p_Night,0.0
CYSTAGLY_RXN_p_Open,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Close,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Day,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Night,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Open,0.0
CYS_PROTON_rev_vc_Close,0.0
CYS_PROTON_rev_vc_Day,0.0
CYS_PROTON_rev_vc_Night,0.0
CYS_PROTON_rev_vc_Open,0.0
CYS_PROTON_vc_Close,0.0
CYS_PROTON_vc_Day,0.0
CYS_PROTON_vc_Night,0.0
CYS_PROTON_vc_Open,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Close,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Day,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Night,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Open,0.0
CYTOCHROME_C_OXIDASE_RXN_mi_Close,0.5270792629332561
CYTOCHROME_C_OXIDASE_RXN_mi_Day,3.427685879196078
CYTOCHROME_C_OXIDASE_RXN_mi_Night,4.726484281399536
CYTOCHROME_C_OXIDASE_RXN_mi_Open,0.4120054256983075
Ca_biomass_Close,0.0
Ca_biomass_Day,0.0
Ca_biomass_Night,0.0
Ca_biomass_Open,0.0
Ca_ec_Close,0.0
Ca_ec_Day,0.0
Ca_ec_Night,0.0
Ca_ec_Open,0.0
Ca_tx_Close,0.0
Ca_tx_Day,0.0
Ca_tx_Night,0.0
Ca_tx_Open,0.0
Cellulose_biomass_Close,0.0
Cellulose_biomass_Day,0.0
Cellulose_biomass_Night,0.0
Cellulose_biomass_Open,0.0
Cl_CloseNight_storage,0.0
Cl_DayClose_storage,0.0
Cl_NightOpen_storage,0.0
Cl_OpenDay_storage,0.0
Cl_ec_Close,0.0
Cl_ec_Day,0.0
Cl_ec_Night,0.0
Cl_ec_Open,0.0
Cl_rev_ec_Close,0.0
Cl_rev_ec_Day,0.0
Cl_rev_ec_Night,0.0
Cl_rev_ec_Open,0.0
Cl_rev_vc_Close,0.0
Cl_rev_vc_Day,0.0
Cl_rev_vc_Night,0.0
Cl_rev_vc_Open,0.0
Cl_tx_Close,0.0
Cl_tx_Day,0.0
Cl_tx_Night,0.0
Cl_tx_Open,0.0
Cl_vc_Close,0.0
Cl_vc_Day,0.0
Cl_vc_Night,0.0
Cl_vc_Open,0.0
DAHPSYN_RXN_p_Close,0.0
DAHPSYN_RXN_p_Day,0.0
DAHPSYN_RXN_p_Night,0.0
DAHPSYN_RXN_p_Open,0.0
DHAP_3PGA_pc_Close,-0.0014668410525133513
DHAP_3PGA_pc_Day,0.7199999999999727
DHAP_3PGA_pc_Night,0.0
DHAP_3PGA_pc_Open,0.0
DHAP_Pi_pc_Close,0.0
DHAP_Pi_pc_Day,0.0
DHAP_Pi_pc_Night,0.0
DHAP_Pi_pc_Open,0.017198760714975656
DIAMINOPIMDECARB_RXN_p_Close,0.0
DIAMINOPIMDECARB_RXN_p_Day,0.0
DIAMINOPIMDECARB_RXN_p_Night,0.0
DIAMINOPIMDECARB_RXN_p_Open,0.0
DIAMINOPIMEPIM_RXN_p_Close,0.0
DIAMINOPIMEPIM_RXN_p_Day,0.0
DIAMINOPIMEPIM_RXN_p_Night,0.0
DIAMINOPIMEPIM_RXN_p_Open,0.0
DIHYDRODIPICSYN_RXN_p_Close,0.0
DIHYDRODIPICSYN_RXN_p_Day,0.0
DIHYDRODIPICSYN_RXN_p_Night,0.0
DIHYDRODIPICSYN_RXN_p_Open,0.0
DIHYDROPICRED_RXN_NADP_p_Close,0.0
DIHYDROPICRED_RXN_NADP_p_Day,0.0
DIHYDROPICRED_RXN_NADP_p_Night,0.0
DIHYDROPICRED_RXN_NADP_p_Open,0.0
DIHYDROPICRED_RXN_NAD_p_Close,0.0
DIHYDROPICRED_RXN_NAD_p_Day,0.0
DIHYDROPICRED_RXN_NAD_p_Night,0.0
DIHYDROPICRED_RXN_NAD_p_Open,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Close,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Day,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Night,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Open,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Close,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Day,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Night,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Open,0.0
F16ALDOLASE_RXN_c_Close,-0.05499676374042514
F16ALDOLASE_RXN_c_Day,-0.7199999999999727
F16ALDOLASE_RXN_c_Night,0.22687124550718343
F16ALDOLASE_RXN_c_Open,0.0
F16ALDOLASE_RXN_p_Close,-0.036444247416919984
F16ALDOLASE_RXN_p_Day,-0.826395600507023
F16ALDOLASE_RXN_p_Night,0.0
F16ALDOLASE_RXN_p_Open,0.017198760714975656
F16BDEPHOS_RXN_c_Close,0.054996763740423366
F16BDEPHOS_RXN_c_Day,0.0
F16BDEPHOS_RXN_c_Night,0.0
F16BDEPHOS_RXN_c_Open,0.0
F16BDEPHOS_RXN_p_Close,0.036444247416919984
F16BDEPHOS_RXN_p_Day,0.826395600507023
F16BDEPHOS_RXN_p_Night,0.0
F16BDEPHOS_RXN_p_Open,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Close,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Day,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Night,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Open,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Close,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Day,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Night,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Open,0.0
FORMATETHFLIG_RXN_p_Close,0.0
FORMATETHFLIG_RXN_p_Day,0.0
FORMATETHFLIG_RXN_p_Night,0.0
FORMATETHFLIG_RXN_p_Open,0.0
FORMATE_mc_Close,0.0
FORMATE_mc_Day,0.0
FORMATE_mc_Night,0.0
FORMATE_mc_Open,0.0
FORMATE_pc_Close,0.0
FORMATE_pc_Day,0.0
FORMATE_pc_Night,0.0
FORMATE_pc_Open,0.0
FORMYLTHFDEFORMYL_RXN_p_Close,0.0
FORMYLTHFDEFORMYL_RXN_p_Day,0.0
FORMYLTHFDEFORMYL_RXN_p_Night,0.0
FORMYLTHFDEFORMYL_RXN_p_Open,0.0
FRUCTOKINASE_RXN_c_Close,0.0
FRUCTOKINASE_RXN_c_Day,0.72
FRUCTOKINASE_RXN_c_Night,0.0
FRUCTOKINASE_RXN_c_Open,0.0
FRU_PROTON_rev_vc_Close,0.0
FRU_PROTON_rev_vc_Day,0.0
FRU_PROTON_rev_vc_Night,0.0
FRU_PROTON_rev_vc_Open,0.0
FRU_vc_Close,0.0
FRU_vc_Day,0.0
FRU_vc_Night,0.0
FRU_vc_Open,0.0
FUMHYDR_RXN_c_Close,0.0
FUMHYDR_RXN_c_Day,0.0
FUMHYDR_RXN_c_Night,0.0
FUMHYDR_RXN_c_Open,0.0
FUMHYDR_RXN_m_Close,0.2635396314666274
FUMHYDR_RXN_m_Day,0.0
FUMHYDR_RXN_m_Night,1.8905937125598111
FUMHYDR_RXN_m_Open,0.0
FUM_PROTON_vc_Close,0.0
FUM_PROTON_vc_Day,0.0
FUM_PROTON_vc_Night,0.0
FUM_PROTON_vc_Open,0.0
FUM_pc_Close,0.0
FUM_pc_Day,0.0
FUM_pc_Night,0.0
FUM_pc_Open,0.0
FattyAcid_biomass_Close,0.0
FattyAcid_biomass_Day,0.0
FattyAcid_biomass_Night,0.0
FattyAcid_biomass_Open,0.0
Ferredoxin_Plastoquinone_Reductase_p_Close,0.0
Ferredoxin_Plastoquinone_Reductase_p_Day,0.0
Ferredoxin_Plastoquinone_Reductase_p_Night,0.0
Ferredoxin_Plastoquinone_Reductase_p_Open,0.0
G6P_Pi_pc_Close,0.0
G6P_Pi_pc_Day,-2.1599999999999726
G6P_Pi_pc_Night,2.7854747365048
G6P_Pi_pc_Open,0.0
GABATRANSAM_RXN_m_Close,0.0
GABATRANSAM_RXN_m_Day,0.0
GABATRANSAM_RXN_m_Night,0.0
GABATRANSAM_RXN_m_Open,0.0
GAPOXNPHOSPHN_RXN_c_Close,-0.11146036853336361
GAPOXNPHOSPHN_RXN_c_Day,0.0
GAPOXNPHOSPHN_RXN_c_Night,1.8905937125598158
GAPOXNPHOSPHN_RXN_c_Open,0.0
GAPOXNPHOSPHN_RXN_p_Close,0.0
GAPOXNPHOSPHN_RXN_p_Day,0.0
GAPOXNPHOSPHN_RXN_p_Night,0.0
GAPOXNPHOSPHN_RXN_p_Open,0.0
GAP_3PGA_pc_Close,0.0
GAP_3PGA_pc_Day,6.287800694555074
GAP_3PGA_pc_Night,0.0
GAP_3PGA_pc_Open,0.2620727904140964
GAP_Pi_pc_Close,0.0
GAP_Pi_pc_Day,1.4399999999999389
GAP_Pi_pc_Night,1.4368512215454532
GAP_Pi_pc_Open,0.35780123928502344
GCVMULTI_RXN_m_Close,0.0
GCVMULTI_RXN_m_Day,0.44182731443056905
GCVMULTI_RXN_m_Night,0.0
GCVMULTI_RXN_m_Open,0.027616417181355418
GDPKIN_RXN_c_Close,0.0
GDPKIN_RXN_c_Day,0.0
GDPKIN_RXN_c_Night,0.0
GDPKIN_RXN_c_Open,0.0
GDPKIN_RXN_m_Close,0.0
GDPKIN_RXN_m_Day,0.0
GDPKIN_RXN_m_Night,0.0
GDPKIN_RXN_m_Open,0.0
GDPKIN_RXN_p_Close,0.0
GDPKIN_RXN_p_Day,0.0
GDPKIN_RXN_p_Night,0.0
GDPKIN_RXN_p_Open,0.0
GLC_PROTON_rev_vc_Close,0.0
GLC_PROTON_rev_vc_Day,0.0
GLC_PROTON_rev_vc_Night,0.0
GLC_PROTON_rev_vc_Open,0.0
GLC_ec_Close,0.0
GLC_ec_Day,0.0
GLC_ec_Night,0.0
GLC_ec_Open,0.0
GLC_pc_Close,0.0
GLC_pc_Day,0.0
GLC_pc_Night,0.0
GLC_pc_Open,0.0
GLC_tx_Close,0.0
GLC_tx_Day,0.0
GLC_tx_Night,0.0
GLC_tx_Open,0.0
GLC_vc_Close,0.0
GLC_vc_Day,0.0
GLC_vc_Night,0.0
GLC_vc_Open,0.0
GLN_GLU_mc_Close,0.0
GLN_GLU_mc_Day,0.0
GLN_GLU_mc_Night,0.0
GLN_GLU_mc_Open,0.02761641718135533
GLN_GLU_pc_Close,0.0
GLN_GLU_pc_Day,0.0
GLN_GLU_pc_Night,0.0
GLN_GLU_pc_Open,-0.02761641718135533
GLN_PROTON_rev_vc_Close,0.0
GLN_PROTON_rev_vc_Day,0.0
GLN_PROTON_rev_vc_Night,0.0
GLN_PROTON_rev_vc_Open,0.0
GLN_PROTON_vc_Close,0.0
GLN_PROTON_vc_Day,0.0
GLN_PROTON_vc_Night,0.0
GLN_PROTON_vc_Open,0.0
GLT_MAL_pc_Close,0.0
GLT_MAL_pc_Day,0.441827314430561
GLT_MAL_pc_Night,0.0
GLT_MAL_pc_Open,0.027616417181355025
GLT_PROTON_rev_vc_Close,0.0
GLT_PROTON_rev_vc_Day,0.0
GLT_PROTON_rev_vc_Night,0.0
GLT_PROTON_rev_vc_Open,0.0
GLT_PROTON_vc_Close,0.0
GLT_PROTON_vc_Day,0.0
GLT_PROTON_vc_Night,0.0
GLT_PROTON_vc_Open,0.0
GLT_xc_Close,0.0
GLT_xc_Day,-0.44182731443056905
GLT_xc_Night,0.0
GLT_xc_Open,-0.0276164171813561
GLU6PDEHYDROG_RXN_c_Close,0.05499676374042514
GLU6PDEHYDROG_RXN_c_Day,0.0
GLU6PDEHYDROG_RXN_c_Night,2.5586034909976165
GLU6PDEHYDROG_RXN_c_Open,0.0
GLU6PDEHYDROG_RXN_p_Close,0.15926819760352065
GLU6PDEHYDROG_RXN_p_Day,0.0
GLU6PDEHYDROG_RXN_p_Night,1.7519501736387593
GLU6PDEHYDROG_RXN_p_Open,0.0
GLUC1PADENYLTRANS_RXN_p_Close,0.02001935737602986
GLUC1PADENYLTRANS_RXN_p_Day,1.808189428692145
GLUC1PADENYLTRANS_RXN_p_Night,0.0
GLUC1PADENYLTRANS_RXN_p_Open,0.0
GLUC1PURIDYLTRANS_RXN_c_Close,0.0
GLUC1PURIDYLTRANS_RXN_c_Day,-0.72
GLUC1PURIDYLTRANS_RXN_c_Night,0.0
GLUC1PURIDYLTRANS_RXN_c_Open,0.0
GLUCOKIN_RXN_c_Close,0.0
GLUCOKIN_RXN_c_Day,0.0
GLUCOKIN_RXN_c_Night,0.0
GLUCOKIN_RXN_c_Open,0.0
GLUCOKIN_RXN_p_Close,0.0
GLUCOKIN_RXN_p_Day,0.0
GLUCOKIN_RXN_p_Night,0.0
GLUCOKIN_RXN_p_Open,0.0
GLUCURONOKINASE_RXN_c_Close,0.0
GLUCURONOKINASE_RXN_c_Day,0.0
GLUCURONOKINASE_RXN_c_Night,0.0
GLUCURONOKINASE_RXN_c_Open,0.0
GLURS_RXN_c_Close,0.0
GLURS_RXN_c_Day,0.0
GLURS_RXN_c_Night,0.0
GLURS_RXN_c_Open,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Close,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Day,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Night,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Open,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Close,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Day,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Night,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Open,0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Close,0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Day,0.4418273144305725
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Night,0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Open,0.027616417181355223
GLUTAMATE_SYNTHASE_NADH_RXN_p_Close,0.0
GLUTAMATE_SYNTHASE_NADH_RXN_p_Day,0.0
GLUTAMATE_SYNTHASE_NADH_RXN_p_Night,0.0
GLUTAMATE_SYNTHASE_NADH_RXN_p_Open,0.0
GLUTAMIDOTRANS_RXN_p_Close,0.0
GLUTAMIDOTRANS_RXN_p_Day,0.0
GLUTAMIDOTRANS_RXN_p_Night,0.0
GLUTAMIDOTRANS_RXN_p_Open,0.0
GLUTAMINESYN_RXN_c_Close,0.0
GLUTAMINESYN_RXN_c_Day,0.0
GLUTAMINESYN_RXN_c_Night,0.0
GLUTAMINESYN_RXN_c_Open,0.0
GLUTAMINESYN_RXN_m_Close,0.0
GLUTAMINESYN_RXN_m_Day,0.0
GLUTAMINESYN_RXN_m_Night,0.0
GLUTAMINESYN_RXN_m_Open,0.02761641718135533
GLUTAMINESYN_RXN_p_Close,0.0
GLUTAMINESYN_RXN_p_Day,0.4418273144305725
GLUTAMINESYN_RXN_p_Night,0.0
GLUTAMINESYN_RXN_p_Open,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Close,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Day,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Night,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Open,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Close,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Day,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Night,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Open,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Close,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Day,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Night,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Open,0.0
GLUTDECARBOX_RXN_c_Close,0.0
GLUTDECARBOX_RXN_c_Day,0.0
GLUTDECARBOX_RXN_c_Night,0.0
GLUTDECARBOX_RXN_c_Open,0.0
GLUTKIN_RXN_c_Close,0.0
GLUTKIN_RXN_c_Day,0.0
GLUTKIN_RXN_c_Night,0.0
GLUTKIN_RXN_c_Open,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Close,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Day,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Night,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Open,0.0
GLY3KIN_RXN_p_Close,0.0
GLY3KIN_RXN_p_Day,0.44182731443056905
GLY3KIN_RXN_p_Night,0.0
GLY3KIN_RXN_p_Open,0.027616417181355518
GLYC3PDEHYDROGBIOSYN_RXN_c_Close,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Day,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Night,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Open,0.0
GLYCERATE_GLYCOLLATE_pc_Close,0.0
GLYCERATE_GLYCOLLATE_pc_Day,0.44182731443056905
GLYCERATE_GLYCOLLATE_pc_Night,0.0
GLYCERATE_GLYCOLLATE_pc_Open,0.027616417181355518
GLYCINE_AMINOTRANSFERASE_RXN_x_Close,0.0
GLYCINE_AMINOTRANSFERASE_RXN_x_Day,0.44182731443056905
GLYCINE_AMINOTRANSFERASE_RXN_x_Night,0.0
GLYCINE_AMINOTRANSFERASE_RXN_x_Open,0.0276164171813561
GLYCINE_TRNA_LIGASE_RXN_c_Close,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Day,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Night,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Open,0.0
GLYCOGENSYN_RXN_p_Close,0.02001935737602986
GLYCOGENSYN_RXN_p_Day,1.808189428692145
GLYCOGENSYN_RXN_p_Night,0.0
GLYCOGENSYN_RXN_p_Open,0.0
GLYOHMETRANS_RXN_c_Close,0.0
GLYOHMETRANS_RXN_c_Day,0.0
GLYOHMETRANS_RXN_c_Night,0.0
GLYOHMETRANS_RXN_c_Open,0.0
GLYOHMETRANS_RXN_m_Close,0.0
GLYOHMETRANS_RXN_m_Day,-0.44182731443057505
GLYOHMETRANS_RXN_m_Night,0.0
GLYOHMETRANS_RXN_m_Open,-0.027616417181355418
GLYOHMETRANS_RXN_p_Close,0.0
GLYOHMETRANS_RXN_p_Day,0.0
GLYOHMETRANS_RXN_p_Night,0.0
GLYOHMETRANS_RXN_p_Open,0.0
GLY_PROTON_rev_vc_Close,0.0
GLY_PROTON_rev_vc_Day,0.0
GLY_PROTON_rev_vc_Night,0.0
GLY_PROTON_rev_vc_Open,0.0
GLY_PROTON_vc_Close,0.0
GLY_PROTON_vc_Day,0.0
GLY_PROTON_vc_Night,0.0
GLY_PROTON_vc_Open,0.0
GLY_mc_Close,0.0
GLY_mc_Day,-0.8836546288611441
GLY_mc_Night,0.0
GLY_mc_Open,-0.055232834362710835
GLY_pc_Close,0.0
GLY_pc_Day,0.0
GLY_pc_Night,0.0
GLY_pc_Open,0.0
GLY_xc_Close,0.0
GLY_xc_Day,0.8836546288611381
GLY_xc_Night,0.0
GLY_xc_Open,0.05523283436271162
GPH_RXN_p_Close,0.0
GPH_RXN_p_Day,0.8836546288611381
GPH_RXN_p_Night,0.0
GPH_RXN_p_Open,0.055232834362711036
Glycerate_xc_Close,0.0
Glycerate_xc_Day,0.44182731443056905
Glycerate_xc_Night,0.0
Glycerate_xc_Open,0.027616417181355518
Glycerol_biomass_Close,0.0
Glycerol_biomass_Day,0.0
Glycerol_biomass_Night,0.0
Glycerol_biomass_Open,0.0
Glycolate_xc_Close,0.0
Glycolate_xc_Day,-0.8836546288611381
Glycolate_xc_Night,0.0
Glycolate_xc_Open,-0.055232834362711036
H2O_ec_Close,-1.0249032131198523
H2O_ec_Day,1.120947143460676
H2O_ec_Night,-8.318612335263197
H2O_ec_Open,0.302568404922312
H2O_mc_Close,3.428304046513264
H2O_mc_Day,30.61610826074476
H2O_mc_Night,33.3752810057226
H2O_mc_Open,3.5952483087665583
H2O_pc_Close,0.10133775175803199
H2O_pc_Day,3.1382934397086415
H2O_pc_Night,1.75195017363876
H2O_pc_Open,0.7323144040189017
H2O_tx_Close,-1.0249032131198523
H2O_tx_Day,1.120947143460676
H2O_tx_Night,-8.318612335263197
H2O_tx_Open,0.302568404922312
H2O_xc_Close,0.0
H2O_xc_Day,0.8836546288611381
H2O_xc_Night,0.0
H2O_xc_Open,0.055232834362711036
HEXOKINASE_RXN_MANNOSE_c_Close,0.0
HEXOKINASE_RXN_MANNOSE_c_Day,0.0
HEXOKINASE_RXN_MANNOSE_c_Night,0.0
HEXOKINASE_RXN_MANNOSE_c_Open,0.0
HISTALDEHYD_RXN_p_Close,0.0
HISTALDEHYD_RXN_p_Day,0.0
HISTALDEHYD_RXN_p_Night,0.0
HISTALDEHYD_RXN_p_Open,0.0
HISTAMINOTRANS_RXN_p_Close,0.0
HISTAMINOTRANS_RXN_p_Day,0.0
HISTAMINOTRANS_RXN_p_Night,0.0
HISTAMINOTRANS_RXN_p_Open,0.0
HISTCYCLOHYD_RXN_p_Close,0.0
HISTCYCLOHYD_RXN_p_Day,0.0
HISTCYCLOHYD_RXN_p_Night,0.0
HISTCYCLOHYD_RXN_p_Open,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Close,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Day,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Night,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Open,0.0
HISTIDPHOS_RXN_p_Close,0.0
HISTIDPHOS_RXN_p_Day,0.0
HISTIDPHOS_RXN_p_Night,0.0
HISTIDPHOS_RXN_p_Open,0.0
HISTOLDEHYD_RXN_p_Close,0.0
HISTOLDEHYD_RXN_p_Day,0.0
HISTOLDEHYD_RXN_p_Night,0.0
HISTOLDEHYD_RXN_p_Open,0.0
HISTPRATPHYD_RXN_p_Close,0.0
HISTPRATPHYD_RXN_p_Day,0.0
HISTPRATPHYD_RXN_p_Night,0.0
HISTPRATPHYD_RXN_p_Open,0.0
HIS_CITRULLINE_mc_Close,0.0
HIS_CITRULLINE_mc_Day,0.0
HIS_CITRULLINE_mc_Night,0.0
HIS_CITRULLINE_mc_Open,0.0
HIS_ORNITHINE_mc_Close,0.0
HIS_ORNITHINE_mc_Day,0.0
HIS_ORNITHINE_mc_Night,0.0
HIS_ORNITHINE_mc_Open,0.0
HIS_PROTON_rev_vc_Close,0.0
HIS_PROTON_rev_vc_Day,0.0
HIS_PROTON_rev_vc_Night,0.0
HIS_PROTON_rev_vc_Open,0.0
HIS_PROTON_vc_Close,0.0
HIS_PROTON_vc_Day,0.0
HIS_PROTON_vc_Night,0.0
HIS_PROTON_vc_Open,0.0
HIS_pc_Close,0.0
HIS_pc_Day,0.0
HIS_pc_Night,0.0
HIS_pc_Open,0.0
HOMOCYSMETB12_RXN_c_Close,0.0
HOMOCYSMETB12_RXN_c_Day,0.0
HOMOCYSMETB12_RXN_c_Night,0.0
HOMOCYSMETB12_RXN_c_Open,0.0
HOMOCYSMETB12_RXN_p_Close,0.0
HOMOCYSMETB12_RXN_p_Day,0.0
HOMOCYSMETB12_RXN_p_Night,0.0
HOMOCYSMETB12_RXN_p_Open,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Close,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Day,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Night,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Open,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Close,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Day,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Night,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Open,0.0
HOMOSERKIN_RXN_p_Close,0.0
HOMOSERKIN_RXN_p_Day,0.0
HOMOSERKIN_RXN_p_Night,0.0
HOMOSERKIN_RXN_p_Open,0.0
HOMO_CYS_pc_Close,0.0
HOMO_CYS_pc_Day,0.0
HOMO_CYS_pc_Night,0.0
HOMO_CYS_pc_Open,0.0
HS_pc_Close,0.0
